country,state,city,station,last_update,latitude,longitude,CO,NH3,NO2,OZONE,PM10,PM2.5,SO2,num_pollutants_reported,ts_hour,hour_of_day,day_of_week,AQI_official,AQI_simple,AQI_category,PC1,PC2,PC3
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",2025-11-24 19:00:00,28.56789,77.250515,131.0,14.0,63.0,140.0,336.0,400.0,31.0,7,2025-11-24 19:00:00,19,0,428.0,400.0,Severe,5.188888725156487,0.47949536579070007,-1.7040741916341633
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD",2025-11-24 19:00:00,28.6573814,77.1585447,93.0,,122.0,131.0,342.0,385.0,,5,2025-11-24 19:00:00,19,0,425.3,385.0,Severe,4.650011126172698,-0.5300848949359227,-1.3932744185559496
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",2025-11-24 19:00:00,28.530785,77.271255,75.0,12.0,148.0,158.0,338.0,368.0,16.0,7,2025-11-24 19:00:00,19,0,422.24,368.0,Severe,5.224098795207647,-0.8987961538770599,-0.5414297593482192
India,Delhi,Delhi,"Patparganj, Delhi - DPCC",2025-11-24 19:00:00,28.623763,77.287209,90.0,14.0,131.0,113.0,363.0,397.0,8.0,7,2025-11-24 19:00:00,19,0,427.46,397.0,Severe,5.263486463938195,-0.9413366800292817,-0.018736648207448133
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",2025-11-24 19:00:00,28.674045,77.131023,60.0,5.0,64.0,71.0,362.0,402.0,73.0,7,2025-11-24 19:00:00,19,0,428.36,402.0,Severe,3.400690912788708,4.2703225239158,-1.8773287981426796
India,Delhi,Delhi,"Pusa, Delhi - DPCC",2025-11-24 19:00:00,28.639652,77.146275,76.0,6.0,113.0,2.0,324.0,380.0,8.0,7,2025-11-24 19:00:00,19,0,424.4,380.0,Severe,3.0623282329757333,0.2454121059844214,0.37960439580078614
India,Delhi,Delhi,"Pusa, Delhi - IMD",2025-11-24 19:00:00,28.63611,77.173332,80.0,,71.0,91.0,316.0,374.0,,5,2025-11-24 19:00:00,19,0,423.32,374.0,Severe,3.2881972512162383,-0.07238472729479409,-1.2511449773682204
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",2025-11-24 19:00:00,28.563262,77.186937,65.0,6.0,87.0,341.0,316.0,396.0,11.0,7,2025-11-24 19:00:00,19,0,427.28,396.0,Severe,5.19730132128517,-2.9400609935709268,-4.34103174986652
India,Delhi,Delhi,"Rohini, Delhi - DPCC",2025-11-24 19:00:00,28.732528,77.11992,69.0,22.0,69.0,159.0,396.0,422.0,17.0,7,2025-11-24 19:00:00,19,0,431.96,422.0,Severe,5.483499201730895,-0.6881979529291126,-0.2451372981810081
India,Delhi,Delhi,"Shadipur, Delhi - CPCB",2025-11-24 19:00:00,28.6514781,77.1473105,54.0,15.0,121.0,24.0,348.0,293.0,13.0,7,2025-11-24 19:00:00,19,0,408.74,348.0,Severe,3.4673395988652924,0.21133554316065642,1.6993642540334057
India,Delhi,Delhi,"Sirifort, Delhi - CPCB",2025-11-24 19:00:00,28.5504249,77.2159377,49.0,10.0,56.0,15.0,318.0,374.0,25.0,7,2025-11-24 19:00:00,19,0,493.8125,374.0,Severe,2.3793548594563485,1.3567125736794143,0.2008811292570341
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",2025-11-24 19:00:00,28.710508,77.249485,91.0,7.0,59.0,149.0,344.0,400.0,13.0,7,2025-11-24 19:00:00,19,0,428.0,400.0,Severe,4.025723468044429,-0.778722378540863,-2.2927996853462282
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",2025-11-24 19:00:00,28.531346,77.190156,61.0,6.0,32.0,99.0,210.0,337.0,9.0,7,2025-11-24 19:00:00,19,0,416.66,337.0,Severe,1.6560411481615815,-0.6984898215961158,-1.392732015457099
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",2025-11-24 19:00:00,28.672342,77.31526,33.0,13.0,91.0,16.0,364.0,417.0,15.0,7,2025-11-24 19:00:00,19,0,431.06,417.0,Severe,3.243643556667843,0.6501476808458874,1.0650534619316696
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",2025-11-24 19:00:00,28.699793,77.165453,71.0,14.0,114.0,75.0,410.0,418.0,9.0,7,2025-11-24 19:00:00,19,0,431.24,418.0,Severe,4.864089271043177,-0.3779508773218062,0.3237685211596847
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",2025-11-24 19:00:00,23.107969,72.574648,28.0,5.0,157.0,97.0,143.0,113.0,18.0,7,2025-11-24 19:00:00,19,0,364.85207100591714,157.0,Very Poor,1.3194027076526207,-0.537718725255473,0.6947192259095942
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",2025-11-24 19:00:00,22.977134,72.553024,68.0,9.0,89.0,33.0,162.0,118.0,22.0,7,2025-11-24 19:00:00,19,0,293.17241379310343,162.0,Poor,1.0010778669259355,0.48659339810687324,0.8840347123249906
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",2025-11-24 19:00:00,23.002657,72.591912,38.0,,24.0,51.0,86.0,22.0,51.0,6,2025-11-24 19:00:00,19,0,425.75,86.0,Severe,-1.0217332126495362,2.3025306433010106,-0.0879128158121123
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",2025-11-24 19:00:00,23.020509,72.579261,27.0,6.0,26.0,69.0,201.0,260.0,20.0,7,2025-11-24 19:00:00,19,0,402.8,260.0,Severe,0.5154315675236382,0.3114869223593984,-0.6958698326044631
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM",2025-11-24 19:00:00,23.016834,72.625775,52.0,4.0,37.0,59.0,141.0,231.0,34.0,7,2025-11-24 19:00:00,19,0,385.4186046511628,231.0,Very Poor,0.38985905081309846,1.2974960850605501,-0.9180952200252428
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",2025-11-24 19:00:00,23.041137,72.456691,24.0,12.0,36.0,46.0,137.0,119.0,4.0,7,2025-11-24 19:00:00,19,0,341.42011834319527,137.0,Very Poor,-0.26372159017902214,-0.8671412647434082,1.1536470595134314
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM",2025-11-24 19:00:00,23.023389,72.515201,38.0,,,47.0,,,,2,2025-11-24 19:00:00,19,0,425.75,47.0,Severe,-0.0886580486273746,0.04344341290939185,0.08982038068155439
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",2025-11-24 19:00:00,23.076793,72.627874,38.0,,57.0,29.0,200.0,161.0,10.0,6,2025-11-24 19:00:00,19,0,425.75,200.0,Severe,0.30056338257904586,-0.14594396620370242,0.507362033864618
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB",2025-11-24 19:00:00,21.613267,73.010555,65.0,8.0,22.0,43.0,153.0,267.0,30.0,7,2025-11-24 19:00:00,19,0,404.06,267.0,Severe,0.7778668736582237,1.2094033988360862,-0.4992938560997592
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",2025-11-24 19:00:00,23.243639,72.68994,21.0,2.0,9.0,41.0,121.0,136.0,5.0,7,2025-11-24 19:00:00,19,0,323.8461538461538,136.0,Very Poor,-1.4605013129475914,-0.5961178232040361,-0.4437502030542023
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB",2025-11-24 19:00:00,23.221714,72.654328,34.0,2.0,25.0,57.0,91.0,87.0,11.0,7,2025-11-24 19:00:00,19,0,400.0,91.0,Very Poor,-1.310441235602462,-0.44956960857123834,-0.49695569388432426
India,Gujarat,Nandesari,"GIDC, Nandesari - Nandesari Ind. Association",2025-11-24 19:00:00,22.410802,73.097923,,,21.0,,166.0,260.0,,3,2025-11-24 19:00:00,19,0,402.8,260.0,Severe,0.349974286497235,0.14797451390708677,-0.4380896564285469
India,Gujarat,Surat,"Science Center, Surat - SMC",2025-11-24 19:00:00,21.170046,72.795405,41.0,,8.0,,177.0,61.0,30.0,5,2025-11-24 19:00:00,19,0,444.3125,177.0,Severe,-0.590338711575146,0.9922010809253203,-0.31613946023951456
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB",2025-11-24 19:00:00,20.362421,72.918013,,,,16.0,,,,1,2025-11-24 19:00:00,19,0,16.0,16.0,Good,-0.2684223839625322,0.3580607010263077,0.4644356221621532
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",2025-11-24 19:00:00,22.969611,72.6435,14.0,8.0,48.0,58.0,121.0,178.0,35.0,7,2025-11-24 19:00:00,19,0,344.74418604651163,178.0,Very Poor,-0.08708167294620912,1.2515610587484167,0.24243648529121434
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB",2025-11-24 19:00:00,30.379589,76.778328,100.0,10.0,22.0,51.0,147.0,238.0,31.0,7,2025-11-24 19:00:00,19,0,390.7906976744186,238.0,Very Poor,1.3365393291724557,1.1342797392479245,-0.5799175083687024
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB",2025-11-24 19:00:00,28.6701,76.9254,48.0,13.0,13.0,18.0,,305.0,7.0,6,2025-11-24 19:00:00,19,0,487.625,305.0,Severe,0.5780821916137658,-0.1556174990163498,0.7410066958306208
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB",2025-11-24 19:00:00,28.3419248,77.319699,36.0,,,15.0,,,,2,2025-11-24 19:00:00,19,0,413.375,36.0,Severe,-0.361967676477389,0.3695672022224351,0.5300340061989092
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB",2025-11-24 19:00:00,28.806223,76.141105,11.0,8.0,32.0,13.0,156.0,311.0,12.0,7,2025-11-24 19:00:00,19,0,411.98,311.0,Severe,-0.005111262445861032,0.2922421877973356,0.5794262519991621
India,Haryana,Charkhi Dadri,"Mini Secretariat, Charkhi Dadri - HSPCB",2025-11-24 19:00:00,28.593883,76.270653,14.0,6.0,16.0,15.0,236.0,362.0,10.0,7,2025-11-24 19:00:00,19,0,421.16,362.0,Severe,0.40190565142711726,0.31822779314587557,-0.15483929833479324
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB",2025-11-24 19:00:00,28.2068,76.7997,78.0,19.0,38.0,35.0,240.0,310.0,15.0,7,2025-11-24 19:00:00,19,0,411.8,310.0,Severe,2.5693245271123066,0.23172729950947002,1.0895792886290523
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB",2025-11-24 19:00:00,28.39072,77.30059,11.0,11.0,25.0,29.0,168.0,232.0,8.0,7,2025-11-24 19:00:00,19,0,386.1860465116279,232.0,Very Poor,-0.06557705894933684,-0.23519355037131948,0.8928719501356238
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB",2025-11-24 19:00:00,28.376058,77.315741,30.0,,22.0,83.0,143.0,242.0,20.0,6,2025-11-24 19:00:00,19,0,393.8604651162791,242.0,Very Poor,0.23829170255688856,0.08500226847764103,-0.7079460017443333
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB",2025-11-24 19:00:00,28.4417,77.3217,61.0,11.0,37.0,18.0,153.0,215.0,6.0,7,2025-11-24 19:00:00,19,0,373.1395348837209,215.0,Very Poor,0.5526799855670917,-0.32900281607474424,0.8117580488956766
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB",2025-11-24 19:00:00,29.503664,75.467934,27.0,14.0,19.0,28.0,131.0,119.0,12.0,7,2025-11-24 19:00:00,19,0,358.9940828402367,131.0,Very Poor,-0.4103735780906701,-0.12108745287808245,1.3736590642084785
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD",2025-11-24 19:00:00,28.422681,77.148944,65.0,,23.0,60.0,293.0,351.0,,5,2025-11-24 19:00:00,19,0,419.18,351.0,Severe,1.9673686689530099,0.2805444710804449,-1.155734438314466
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB",2025-11-24 19:00:00,28.4227,77.0667,23.0,8.0,6.0,38.0,217.0,272.0,27.0,7,2025-11-24 19:00:00,19,0,404.96,272.0,Severe,0.31051470986818336,1.162634635849971,-0.3292289209368463
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB",2025-11-24 19:00:00,28.4275,77.1465,32.0,,16.0,87.0,142.0,221.0,23.0,6,2025-11-24 19:00:00,19,0,388.2840236686391,221.0,Very Poor,0.13693563820374277,0.2430294673282817,-0.8303196097413897
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB",2025-11-24 19:00:00,28.4501238,77.0263051,113.0,,26.0,43.0,194.0,327.0,5.0,6,2025-11-24 19:00:00,19,0,414.86,327.0,Severe,1.7981732345455863,-0.4465132687016245,-0.9869780836073718
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB",2025-11-24 19:00:00,29.14056,75.744941,58.0,6.0,15.0,90.0,172.0,133.0,11.0,7,2025-11-24 19:00:00,19,0,310.2093023255814,172.0,Very Poor,0.16541581473857025,-0.6798449748864819,-0.9511443190946024
India,Haryana,Jind,"Police Lines, Jind - HSPCB",2025-11-24 19:00:00,29.307814,76.337619,55.0,2.0,47.0,105.0,150.0,284.0,9.0,7,2025-11-24 19:00:00,19,0,407.12,284.0,Severe,0.8993827864306282,-0.8612916650322365,-1.578963114351545
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB",2025-11-24 19:00:00,29.8006,76.4155,32.0,6.0,31.0,24.0,151.0,182.0,31.0,7,2025-11-24 19:00:00,19,0,388.2840236686391,182.0,Very Poor,-0.2809282276363436,1.3998589657658587,0.04878912016639742
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB",2025-11-24 19:00:00,29.6953,77.0027,41.0,7.0,10.0,41.0,160.0,224.0,17.0,7,2025-11-24 19:00:00,19,0,444.3125,224.0,Severe,-0.058798369777331154,0.31854253716985004,-0.31180957968189965
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB",2025-11-24 19:00:00,29.966942,76.875879,38.0,5.0,19.0,60.0,162.0,247.0,10.0,7,2025-11-24 19:00:00,19,0,425.75,247.0,Severe,0.0806258029463563,-0.3355322442500318,-0.6879277163530533
India,Haryana,Mandikhera,"General Hospital, Mandikhera - HSPCB",2025-11-24 19:00:00,27.9002,76.9938,73.0,13.0,22.0,28.0,113.0,139.0,34.0,7,2025-11-24 19:00:00,19,0,314.8139534883721,139.0,Very Poor,0.35061207745179923,1.4185965027166059,0.6159605091600628
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB",2025-11-24 19:00:00,28.360699,76.93609,41.0,17.0,60.0,34.0,262.0,349.0,12.0,7,2025-11-24 19:00:00,19,0,444.3125,349.0,Severe,2.4490592261012525,0.08552833611744151,1.3134437852194
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB",2025-11-24 19:00:00,28.060249,76.113115,34.0,17.0,84.0,7.0,130.0,214.0,7.0,7,2025-11-24 19:00:00,19,0,400.0,214.0,Very Poor,0.9980348413404931,-0.31028146962401043,2.575675143595588
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB",2025-11-24 19:00:00,28.1485564,77.3320667,32.0,9.0,24.0,24.0,73.0,61.0,12.0,7,2025-11-24 19:00:00,19,0,388.2840236686391,73.0,Very Poor,-1.298597775190533,-0.15975427707050366,0.9802005202140359
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM",2025-11-24 19:00:00,28.3153,76.9143,,,,118.0,,,,1,2025-11-24 19:00:00,19,0,126.11940298507464,118.0,Moderate,0.509781504692978,-0.6800204969720125,-0.8820452557037488
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ",2025-11-24 19:00:00,30.7057778,76.85318056,22.0,,25.0,25.0,,187.0,9.0,5,2025-11-24 19:00:00,19,0,351.6511627906977,187.0,Very Poor,-0.5949689437645135,-0.15246643959995476,0.3944335868438787
India,Haryana,Panipat,"Sector-18, Panipat - HSPCB",2025-11-24 19:00:00,29.432304,76.972765,42.0,,20.0,30.0,,182.0,5.0,5,2025-11-24 19:00:00,19,0,450.5,182.0,Severe,-0.37889435625891527,-0.48515147033738015,0.14785303275728426
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB",2025-11-24 19:00:00,28.52123,76.37138,64.0,,5.0,13.0,104.0,163.0,5.0,6,2025-11-24 19:00:00,19,0,333.2325581395349,163.0,Very Poor,-0.7176104420547832,-0.3558298904576046,0.12146382879255915
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB",2025-11-24 19:00:00,29.5364,75.0158,48.0,14.0,23.0,63.0,71.0,62.0,13.0,7,2025-11-24 19:00:00,19,0,487.625,71.0,Severe,-0.4044679269074082,-0.5415651600741336,0.9868278122872669
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB",2025-11-24 19:00:00,29.0272,77.0621,32.0,20.0,43.0,26.0,227.0,302.0,9.0,7,2025-11-24 19:00:00,19,0,410.36,302.0,Severe,1.8153662270146118,-0.12901553908199087,1.9139060083558868
India,Haryana,Yamuna Nagar,"Gobind Pura, Yamuna Nagar - HSPCB",2025-11-24 19:00:00,30.1480566,77.2893471,56.0,4.0,16.0,38.0,169.0,295.0,12.0,7,2025-11-24 19:00:00,19,0,409.1,295.0,Severe,0.33801337003817233,0.09538900666370344,-0.8652685112653707
India,Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",2025-11-24 19:00:00,30.943887,76.801991,61.0,6.0,69.0,128.0,169.0,173.0,48.0,7,2025-11-24 19:00:00,19,0,340.90697674418607,173.0,Very Poor,1.60442315856819,1.4748561708744237,-1.3490791243564433
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKSPCB",2025-11-24 19:00:00,34.066206,74.81982,16.0,,,10.0,114.0,101.0,3.0,5,2025-11-24 19:00:00,19,0,285.6521739130435,114.0,Poor,-1.250082157737539,-0.5618322182004615,1.0975320316941344
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB",2025-11-24 19:00:00,23.80569,86.44268,4.0,,89.0,25.0,162.0,,56.0,5,2025-11-24 19:00:00,19,0,141.53020134228188,162.0,Moderate,0.2685193264105069,3.0383448195915466,0.7937292286606831
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB",2025-11-24 19:00:00,16.172806,75.659694,,1.0,12.0,16.0,54.0,35.0,7.0,6,2025-11-24 19:00:00,19,0,57.75862068965517,54.0,Satisfactory,-2.2412410229330733,-0.3747210846692356,-0.08882987667843203
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB",2025-11-24 19:00:00,15.888653,74.541751,14.0,,,19.0,,,,2,2025-11-24 19:00:00,19,0,256.95652173913044,19.0,Poor,-0.6522894224220411,0.33382195831883316,0.6729016072794093
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB",2025-11-24 19:00:00,12.9352049,77.6814488,77.0,1.0,14.0,24.0,94.0,,6.0,6,2025-11-24 19:00:00,19,0,94.0,94.0,Satisfactory,-0.8145675090522718,-0.3667728631754658,-0.8210710640794916
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",2025-11-24 19:00:00,12.9756843,77.5660749,87.0,,,,,,,1,2025-11-24 19:00:00,19,0,,87.0,Unknown,0.6578485583052087,-0.010177808946957717,-0.40120283664883
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",2025-11-24 19:00:00,12.938539,77.5901,17.0,2.0,17.0,19.0,36.0,17.0,14.0,7,2025-11-24 19:00:00,19,0,300.0,36.0,Poor,-2.5875867605527607,0.03526522359415612,0.281784069155305
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",2025-11-24 19:00:00,12.920984,77.584908,33.0,1.0,21.0,24.0,39.0,24.0,10.0,7,2025-11-24 19:00:00,19,0,394.14201183431953,39.0,Very Poor,-2.3154092481193165,-0.28638998098211194,0.0034423225173343076
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB",2025-11-24 19:00:00,12.7816279,77.6299145,34.0,4.0,23.0,18.0,51.0,42.0,18.0,7,2025-11-24 19:00:00,19,0,400.0,51.0,Very Poor,-1.886825645835549,0.3327722708972169,0.36196724674209246
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB",2025-11-24 19:00:00,13.0270199,77.494094,39.0,6.0,28.0,22.0,69.0,26.0,10.0,7,2025-11-24 19:00:00,19,0,431.9375,69.0,Severe,-1.5851284925458355,-0.2960360394463888,0.682454148149151
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB",2025-11-24 19:00:00,12.921418,77.502466,29.0,4.0,23.0,,66.0,50.0,6.0,6,2025-11-24 19:00:00,19,0,370.7100591715976,66.0,Very Poor,-1.657126402646824,-0.8220350738152564,0.05226282678628746
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",2025-11-24 19:00:00,12.917348,77.622813,40.0,2.0,10.0,12.0,38.0,31.0,9.0,7,2025-11-24 19:00:00,19,0,438.125,40.0,Severe,-2.3518614321440405,-0.22183154293582746,0.1105739111456783
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",2025-11-24 19:00:00,11.55358,76.55521,23.0,2.0,21.0,33.0,43.0,30.0,4.0,7,2025-11-24 19:00:00,19,0,335.5621301775148,43.0,Very Poor,-2.304333242509476,-0.7971668927857897,0.15412399578161598
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",2025-11-24 19:00:00,13.328028,75.797056,21.0,2.0,20.0,44.0,25.0,12.0,6.0,7,2025-11-24 19:00:00,19,0,323.8461538461538,44.0,Very Poor,-2.441321452749306,-0.8042440483662027,0.06459438882836446
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB",2025-11-24 19:00:00,14.4758,75.9052,26.0,3.0,22.0,20.0,,18.0,4.0,6,2025-11-24 19:00:00,19,0,353.1360946745562,26.0,Very Poor,-1.7101547511326054,-0.5758723016978636,0.2951994986179634
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB",2025-11-24 19:00:00,15.459706,75.008381,51.0,6.0,25.0,27.0,80.0,61.0,3.0,7,2025-11-24 19:00:00,19,0,101.0,80.0,Moderate,-1.2282537927965065,-0.7894019011771792,0.4555317451085291
India,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB",2025-11-24 19:00:00,15.411456,75.638133,,,,31.0,,,,1,2025-11-24 19:00:00,19,0,31.0,31.0,Good,-0.15398063563083952,0.20540170132067243,0.2664237283583441
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB",2025-11-24 19:00:00,15.3714823,75.1160168,17.0,1.0,8.0,15.0,55.0,38.0,1.0,7,2025-11-24 19:00:00,19,0,300.0,55.0,Poor,-2.682728450525024,-0.7694015390555112,0.1564183256533049
India,Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB",2025-11-24 19:00:00,17.321993,76.822628,32.0,1.0,12.0,20.0,68.0,58.0,61.0,7,2025-11-24 19:00:00,19,0,388.2840236686391,68.0,Very Poor,-1.8128311724000419,3.417636307913902,-0.7006296432313125
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",2025-11-24 19:00:00,17.336318,76.847397,44.0,3.0,14.0,18.0,46.0,34.0,5.0,7,2025-11-24 19:00:00,19,0,462.875,46.0,Severe,-2.08447840481111,-0.5701315941773824,0.1994007252359133
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB",2025-11-24 19:00:00,15.34763,76.181767,27.0,7.0,29.0,10.0,,25.0,26.0,6,2025-11-24 19:00:00,19,0,358.9940828402367,29.0,Very Poor,-1.2042071716341287,1.0241059716124572,0.7955075770010875
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB",2025-11-24 19:00:00,12.415911,75.73505,,,,5.0,27.0,36.0,7.0,4,2025-11-24 19:00:00,19,0,59.44827586206897,36.0,Satisfactory,-1.710222066885959,-0.3966873514272937,1.182990298807927
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB",2025-11-24 19:00:00,12.88925,74.853,,3.0,11.0,26.0,14.0,13.0,15.0,6,2025-11-24 19:00:00,19,0,26.0,26.0,Good,-2.318147275078476,0.0001107977702069387,0.07407756810500549
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",2025-11-24 19:00:00,12.21041,76.37376,12.0,5.0,22.0,40.0,41.0,12.0,5.0,7,2025-11-24 19:00:00,19,0,228.2608695652174,41.0,Poor,-2.260833778325981,-0.848561207229046,0.6131027979123125
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",2025-11-24 19:00:00,13.94,75.555917,20.0,4.0,17.0,47.0,34.0,28.0,4.0,7,2025-11-24 19:00:00,19,0,317.98816568047334,47.0,Very Poor,-2.2057195812240336,-0.9648957623595485,0.2449414302274181
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB",2025-11-24 19:00:00,16.802639,75.722694,23.0,1.0,11.0,16.0,43.0,30.0,,6,2025-11-24 19:00:00,19,0,335.5621301775148,43.0,Very Poor,-2.5626954864819558,0.22392599915976408,0.00587266001358885
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",2025-11-24 19:00:00,16.7602,77.1428,22.0,2.0,31.0,19.0,58.0,53.0,11.0,7,2025-11-24 19:00:00,19,0,329.70414201183434,58.0,Very Poor,-2.05412024517763,-0.14062439126804258,0.30957268398598187
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB",2025-11-24 19:00:00,10.073232,76.302765,59.0,,,12.0,,,,2,2025-11-24 19:00:00,19,0,12.0,59.0,Good,-0.049432864939422186,0.39490955117515075,0.36507148616354096
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB",2025-11-24 19:00:00,11.875,75.3732,15.0,2.0,17.0,29.0,52.0,48.0,5.0,7,2025-11-24 19:00:00,19,0,271.30434782608694,52.0,Poor,-2.3592423622100283,-0.6498155594167978,0.16810052277476054
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",2025-11-24 19:00:00,8.8787,76.6073,16.0,1.0,9.0,32.0,34.0,19.0,2.0,7,2025-11-24 19:00:00,19,0,285.6521739130435,34.0,Poor,-2.7627489171712063,-0.9157534274510549,0.019163854079031064
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",2025-11-24 19:00:00,8.5637,76.8865,34.0,,7.0,36.0,55.0,34.0,8.0,6,2025-11-24 19:00:00,19,0,400.0,55.0,Very Poor,-1.8258801757635543,-0.5574654354060504,0.439650317066731
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",2025-11-24 19:00:00,8.5149093,76.9435879,23.0,2.0,28.0,17.0,11.0,8.0,17.0,7,2025-11-24 19:00:00,19,0,335.5621301775148,28.0,Very Poor,-2.5461935410149037,0.20942359962986368,0.40908901506115897
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB",2025-11-24 19:00:00,10.5324,76.2159,30.0,,,30.0,,,,2,2025-11-24 19:00:00,19,0,376.5680473372781,30.0,Very Poor,-0.33502762237290645,0.2182619723398637,0.38538686860278626
India,Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",2025-11-24 19:00:00,23.264759,77.381568,40.0,1.0,36.0,80.0,228.0,294.0,13.0,7,2025-11-24 19:00:00,19,0,438.125,294.0,Severe,0.8155992782345358,-0.19664463489683395,-1.5753883629820364
