country,state,city,station,last_update,latitude,longitude,CO,NH3,NO2,OZONE,PM10,PM2.5,SO2,num_pollutants_reported,ts_hour,hour_of_day,day_of_week,AQI_official,AQI_simple,AQI_category
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB",2025-11-24 19:00:00,28.685382,77.453839,49.0,7.0,92.0,46.0,302.0,359.0,17.0,7,2025-11-24 19:00:00,19,0,493.8125,359.0,Severe
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB",2025-11-24 19:00:00,28.6603346,77.3572563,63.0,27.0,138.0,23.0,397.0,394.0,21.0,7,2025-11-24 19:00:00,19,0,426.92,397.0,Severe
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB",2025-11-24 19:00:00,26.730136,83.433859,7.0,1.0,11.0,,64.0,61.0,33.0,6,2025-11-24 19:00:00,19,0,162.40506329113924,64.0,Moderate
India,Uttar_Pradesh,Greater Noida,"Knowledge Park - III, Greater Noida - UPPCB",2025-11-24 19:00:00,28.47272,77.482,92.0,12.0,107.0,89.0,338.0,331.0,26.0,7,2025-11-24 19:00:00,19,0,415.58,338.0,Severe
India,Uttar_Pradesh,Greater Noida,"Knowledge Park - V, Greater Noida - UPPCB",2025-11-24 19:00:00,28.557054,77.453663,69.0,13.0,115.0,146.0,432.0,434.0,14.0,7,2025-11-24 19:00:00,19,0,434.12,434.0,Severe
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB",2025-11-24 19:00:00,28.725645,77.749675,62.0,6.0,38.0,50.0,338.0,414.0,35.0,7,2025-11-24 19:00:00,19,0,430.52,414.0,Severe
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB",2025-11-24 19:00:00,25.4547,78.6039,36.0,4.0,6.0,2.0,57.0,42.0,15.0,7,2025-11-24 19:00:00,19,0,413.375,57.0,Severe
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB",2025-11-24 19:00:00,26.428282,80.327067,42.0,2.0,25.0,16.0,,157.0,30.0,6,2025-11-24 19:00:00,19,0,450.5,157.0,Severe
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB",2025-11-24 19:00:00,26.509954,80.249612,52.0,3.0,22.0,17.0,114.0,141.0,18.0,7,2025-11-24 19:00:00,19,0,316.3488372093023,141.0,Very Poor
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB",2025-11-24 19:00:00,26.4703136,80.3229863,36.0,,31.0,24.0,151.0,245.0,10.0,6,2025-11-24 19:00:00,19,0,413.375,245.0,Severe
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB",2025-11-24 19:00:00,28.2348927,77.8683002,47.0,1.0,7.0,170.0,294.0,301.0,15.0,7,2025-11-24 19:00:00,19,0,481.4375,301.0,Severe
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB",2025-11-24 19:00:00,26.766433,80.927299,58.0,9.0,22.0,27.0,170.0,220.0,24.0,7,2025-11-24 19:00:00,19,0,376.9767441860465,220.0,Very Poor
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB",2025-11-24 19:00:00,26.86812,81.005119,37.0,,8.0,38.0,112.0,192.0,11.0,6,2025-11-24 19:00:00,19,0,419.5625,192.0,Severe
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB",2025-11-24 19:00:00,26.906111,80.948222,57.0,14.0,33.0,61.0,158.0,230.0,8.0,7,2025-11-24 19:00:00,19,0,384.6511627906977,230.0,Very Poor
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB",2025-11-24 19:00:00,26.90723,80.98579,13.0,5.0,32.0,22.0,119.0,122.0,42.0,7,2025-11-24 19:00:00,19,0,301.7674418604651,122.0,Very Poor
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB",2025-11-24 19:00:00,26.8458805,80.9365541,101.0,17.0,44.0,62.0,270.0,262.0,8.0,7,2025-11-24 19:00:00,19,0,403.16,270.0,Severe
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB",2025-11-24 19:00:00,26.83399722,80.8917361,11.0,12.0,54.0,40.0,185.0,179.0,9.0,7,2025-11-24 19:00:00,19,0,345.51162790697674,185.0,Very Poor
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB",2025-11-24 19:00:00,28.999264,77.7590354,41.0,5.0,74.0,73.0,329.0,282.0,25.0,7,2025-11-24 19:00:00,19,0,444.3125,329.0,Severe
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB",2025-11-24 19:00:00,28.9535882,77.7622941,73.0,35.0,66.0,134.0,337.0,347.0,10.0,7,2025-11-24 19:00:00,19,0,418.46,347.0,Severe
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB",2025-11-24 19:00:00,29.06351,77.709723,41.0,9.0,52.0,97.0,323.0,358.0,15.0,7,2025-11-24 19:00:00,19,0,444.3125,358.0,Severe
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB",2025-11-24 19:00:00,28.83526,78.7446,53.0,5.0,29.0,18.0,136.0,141.0,77.0,7,2025-11-24 19:00:00,19,0,316.3488372093023,141.0,Very Poor
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB",2025-11-24 19:00:00,28.840739,78.697531,49.0,1.0,8.0,69.0,227.0,270.0,17.0,7,2025-11-24 19:00:00,19,0,493.8125,270.0,Severe
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB",2025-11-24 19:00:00,28.88528,78.7388,32.0,4.0,16.0,19.0,130.0,161.0,21.0,7,2025-11-24 19:00:00,19,0,388.28402366863907,161.0,Very Poor
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB",2025-11-24 19:00:00,28.856664,78.772638,40.0,6.0,25.0,21.0,106.0,91.0,38.0,7,2025-11-24 19:00:00,19,0,438.125,106.0,Severe
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB",2025-11-24 19:00:00,28.849399,78.742362,40.0,4.0,25.0,27.0,134.0,168.0,124.0,7,2025-11-24 19:00:00,19,0,438.125,168.0,Severe
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB",2025-11-24 19:00:00,28.802625,78.753728,34.0,5.0,30.0,43.0,115.0,137.0,35.0,7,2025-11-24 19:00:00,19,0,400.0,137.0,Very Poor
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB",2025-11-24 19:00:00,29.4723508,77.7194031,59.0,14.0,89.0,16.0,189.0,314.0,22.0,7,2025-11-24 19:00:00,19,0,412.52,314.0,Severe
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB",2025-11-24 19:00:00,28.5447608,77.3231257,39.0,18.0,71.0,41.0,324.0,416.0,14.0,7,2025-11-24 19:00:00,19,0,431.9375,416.0,Severe
India,Uttar_Pradesh,Noida,"Sector - 62, Noida - IMD",2025-11-24 19:00:00,28.6245479,77.3577104,47.0,,77.0,75.0,325.0,366.0,,5,2025-11-24 19:00:00,19,0,481.4375,366.0,Severe
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB",2025-11-24 19:00:00,28.5898,77.3101,55.0,19.0,143.0,108.0,374.0,399.0,22.0,7,2025-11-24 19:00:00,19,0,427.82,399.0,Severe
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB",2025-11-24 19:00:00,28.56923,77.393848,68.0,10.0,49.0,106.0,393.0,,,5,2025-11-24 19:00:00,19,0,353.63291139240505,393.0,Very Poor
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB",2025-11-24 19:00:00,25.425602,81.917152,47.0,5.0,6.0,22.0,186.0,145.0,9.0,7,2025-11-24 19:00:00,19,0,481.4375,186.0,Severe
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB",2025-11-24 19:00:00,25.494,81.863,38.0,8.0,12.0,37.0,137.0,149.0,34.0,7,2025-11-24 19:00:00,19,0,425.75,149.0,Severe
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB",2025-11-24 19:00:00,25.44919916,81.82735986,50.0,,,13.0,,,,2,2025-11-24 19:00:00,19,0,500.0,50.0,Severe
India,Uttar_Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",2025-11-24 19:00:00,25.3505986,82.9083074,14.0,,93.0,13.0,137.0,94.0,10.0,6,2025-11-24 19:00:00,19,0,256.95652173913044,137.0,Poor
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB",2025-11-24 19:00:00,25.301778,82.996789,31.0,1.0,8.0,2.0,115.0,155.0,28.0,7,2025-11-24 19:00:00,19,0,382.4260355029586,155.0,Very Poor
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB",2025-11-24 19:00:00,25.262326,82.995408,18.0,3.0,2.0,25.0,141.0,152.0,30.0,7,2025-11-24 19:00:00,19,0,324.7906976744186,152.0,Very Poor
India,Uttar_Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB",2025-11-24 19:00:00,25.32393,82.99687,33.0,,2.0,6.0,104.0,124.0,28.0,6,2025-11-24 19:00:00,19,0,394.14201183431953,124.0,Very Poor
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB",2025-11-24 19:00:00,27.571409,77.655757,46.0,3.0,12.0,15.0,142.0,102.0,12.0,7,2025-11-24 19:00:00,19,0,475.25,142.0,Severe
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB",2025-11-24 19:00:00,30.269444,78.044167,36.0,,2.0,56.0,79.0,130.0,2.0,6,2025-11-24 19:00:00,19,0,413.375,130.0,Severe
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB",2025-11-24 19:00:00,29.2124114,78.9611753,35.0,5.0,16.0,2.0,106.0,144.0,8.0,7,2025-11-24 19:00:00,19,0,407.1875,144.0,Severe
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB",2025-11-24 19:00:00,30.075911,78.2859547,31.0,7.0,15.0,34.0,88.0,101.0,5.0,7,2025-11-24 19:00:00,19,0,382.4260355029586,101.0,Very Poor
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB",2025-11-24 19:00:00,23.685297,86.945968,45.0,5.0,23.0,60.0,132.0,213.0,20.0,7,2025-11-24 19:00:00,19,0,469.0625,213.0,Severe
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB",2025-11-24 19:00:00,23.697936,86.944395,28.0,3.0,23.0,41.0,131.0,193.0,13.0,7,2025-11-24 19:00:00,19,0,364.85207100591714,193.0,Very Poor
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB",2025-11-24 19:00:00,23.618183,87.105718,52.0,1.0,32.0,45.0,139.0,283.0,9.0,7,2025-11-24 19:00:00,19,0,406.94,283.0,Severe
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB",2025-11-24 19:00:00,23.616515,87.119133,48.0,6.0,36.0,68.0,136.0,199.0,8.0,7,2025-11-24 19:00:00,19,0,487.625,199.0,Severe
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB",2025-11-24 19:00:00,22.7605581,88.3617589,55.0,7.0,26.0,37.0,119.0,166.0,10.0,7,2025-11-24 19:00:00,19,0,335.5348837209302,166.0,Very Poor
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB",2025-11-24 19:00:00,23.567923,87.306843,57.0,2.0,27.0,85.0,153.0,143.0,24.0,7,2025-11-24 19:00:00,19,0,317.8837209302326,153.0,Very Poor
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB",2025-11-24 19:00:00,23.508764,87.35444,49.0,7.0,21.0,23.0,109.0,117.0,4.0,7,2025-11-24 19:00:00,19,0,493.8125,117.0,Severe
India,West_Bengal,Durgapur,"Womens College_City Center, Durgapur - WBPCB (Formerly known as Sidhu Kanhu Indoor Stadium)",2025-11-24 19:00:00,23.549395,87.300496,44.0,2.0,24.0,44.0,144.0,138.0,20.0,7,2025-11-24 19:00:00,19,0,462.875,144.0,Severe
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB",2025-11-24 19:00:00,22.06047,88.109737,36.0,3.0,27.0,31.0,154.0,255.0,15.0,7,2025-11-24 19:00:00,19,0,413.375,255.0,Severe
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB",2025-11-24 19:00:00,22.629801,88.352017,36.0,10.0,32.0,37.0,153.0,290.0,10.0,7,2025-11-24 19:00:00,19,0,413.375,290.0,Severe
India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB",2025-11-24 19:00:00,22.554954,88.292568,27.0,3.0,12.0,37.0,109.0,124.0,11.0,7,2025-11-24 19:00:00,19,0,358.9940828402367,124.0,Very Poor
India,West_Bengal,Howrah,"Dasnagar, Howrah - WBPCB",2025-11-24 19:00:00,22.6025571,88.3105664,43.0,2.0,48.0,123.0,143.0,217.0,12.0,7,2025-11-24 19:00:00,19,0,456.6875,217.0,Severe
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB",2025-11-24 19:00:00,22.611968,88.347422,21.0,11.0,26.0,27.0,136.0,175.0,8.0,7,2025-11-24 19:00:00,19,0,342.4418604651163,175.0,Very Poor
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB",2025-11-24 19:00:00,22.5687319,88.2797276,25.0,6.0,26.0,82.0,,,9.0,5,2025-11-24 19:00:00,19,0,347.27810650887574,82.0,Very Poor
India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB",2025-11-24 19:00:00,22.5367507,88.3638022,37.0,9.0,47.0,50.0,133.0,152.0,13.0,7,2025-11-24 19:00:00,19,0,419.5625,152.0,Severe
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB",2025-11-24 19:00:00,22.58157048,88.41002457,65.0,9.0,18.0,30.0,121.0,113.0,9.0,7,2025-11-24 19:00:00,19,0,276.1034482758621,121.0,Poor
India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB",2025-11-24 19:00:00,22.55664,88.342674,31.0,7.0,9.0,64.0,146.0,203.0,12.0,7,2025-11-24 19:00:00,19,0,382.4260355029586,203.0,Very Poor
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB",2025-11-24 19:00:00,22.49929,88.36917,28.0,8.0,70.0,35.0,225.0,282.0,4.0,7,2025-11-24 19:00:00,19,0,406.76,282.0,Severe
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB",2025-11-24 19:00:00,22.627847,88.380669,41.0,12.0,52.0,80.0,132.0,152.0,8.0,7,2025-11-24 19:00:00,19,0,444.3125,152.0,Severe
India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB",2025-11-24 19:00:00,22.51106,88.35142,49.0,12.0,121.0,91.0,104.0,111.0,9.0,7,2025-11-24 19:00:00,19,0,493.8125,121.0,Severe
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB",2025-11-24 19:00:00,22.5448082,88.3403691,23.0,4.0,18.0,38.0,148.0,301.0,13.0,7,2025-11-24 19:00:00,19,0,410.18,301.0,Severe
India,West_Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB",2025-11-24 19:00:00,26.6879226,88.4152495,40.0,11.0,24.0,64.0,101.0,117.0,15.0,7,2025-11-24 19:00:00,19,0,438.125,117.0,Severe
